Bubble_Sort 10 0 0.000000000000000 0.004699000011897 0.000000000000000 
Insertion_Sort 10 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Merge_Sort 10 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 10 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Heap_Sort 10 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Bubble_Sort 20 0.000000000000000 0.000000000000000 0.005248999994365 0.000000000000000 
Insertion_Sort 20 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Merge_Sort 20 0.000000000000000 0.000000000000000 0.004089000009117 0.000000000000000 
Optimized_Mergesort 20 0.000000000000000 0.000000000000000 0.002746999991359 0.000000000000000 
Heap_Sort 20 0.000000000000000 0.000000000000000 0.002747000005911 0.000000000000000 
Bubble_Sort 30 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Insertion_Sort 30 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Merge_Sort 30 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 30 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Heap_Sort 30 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Bubble_Sort 40 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Insertion_Sort 40 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Merge_Sort 40 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 40 0.000000000000000 0.000000000000000 0.002441999997245 0.000000000000000 
Heap_Sort 40 0.000000000000000 0.000000000000000 0.002380000005360 0.000000000000000 
Bubble_Sort 50 0.000000000000000 0.000000000000000 0.002563999994891 0.000000000000000 
Insertion_Sort 50 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Merge_Sort 50 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 50 0.000000000000000 0.001647999999477 0.002991000001202 0.053405999991810 
Heap_Sort 50 0.000000000000000 0.000000000000000 0.002563999994891 0.000000000000000 
