Bubble_Sort 10 0 0.000000000000000 0.000000000000000 0.021485000001121 
Insertion_Sort 10 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Selection_Sort 10 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Counting_Sort 10 0.00000000000000000000 0.000000000000000 0.002075000011246 0.000000000000000 
Merge_Sort 10 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 10 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Heap_Sort 10 0.00000000000000000000 0.000000000000000 0.001159000006737 0.000000000000000 
Quick_Sort 10 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Bubble_Sort 20 0.00000000000000000000 0.000000000000000 0.003785000008065 0.000000000000000 
Insertion_Sort 20 0.00000000000000000000 0.000000000000000 0.001831000001403 0.000000000000000 
Selection_Sort 20 0.00000000000000000000 0.000000000000000 0.001709000003757 0.000000000000000 
Counting_Sort 20 0.00000000000000000000 0.000000000000000 0.003173999997671 0.000000000000000 
Merge_Sort 20 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 20 0.00000000000000000000 0.000000000000000 0.001525999992737 0.000000000000000 
Heap_Sort 20 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Quick_Sort 20 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Bubble_Sort 30 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Insertion_Sort 30 0.00000000000000000000 0.000731999996788 0.003905999998096 0.000000000000000 
Selection_Sort 30 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Counting_Sort 30 0.00000000000000000000 0.000000000000000 0.002807999990182 0.000000000000000 
Merge_Sort 30 0.00000000000000000000 0.000000000000000 0.001953000013600 0.000000000000000 
Optimized_Mergesort 30 0.00000000000000000000 0.000000000000000 0.002013999997871 0.000000000000000 
Heap_Sort 30 0.00000000000000000000 0.000000000000000 0.002135999995517 0.000000000000000 
Quick_Sort 30 0.00000000000000000000 0.000000000000000 0.001892000000225 0.000000000000000 
Bubble_Sort 40 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Insertion_Sort 40 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Selection_Sort 40 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Counting_Sort 40 0.00000000000000000000 0.000000000000000 0.000792999999248 0.000000000000000 
Merge_Sort 40 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
Optimized_Mergesort 40 0.00000000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 
